	document	label
12	[[문단]] 우리가 행복하기를 바란다는 말을 자주 말한다. 누구에게 행복이란 소원이 최고이라고 생각한다. 그러나 행복이 구체적으로 말한다면 도데체 무엇인지 잘 사고해야 한다. [[문단]] 행복은 시대와 사회배경에 따라 다른 뜻이 있다. 하지만 기본적으로 살펴보면 행복이 기쁨과 떨 수 없을 것 같다. 그러나 기쁨이 어떻게 생길 수 있을까? 우리가 삶을 보내 과정에서 마음이 편하지 않은 경우가 많다. 자기의 의지와 능력에 반하며 억지로 해야 하는 경우에 기쁨이 어떻게 생길 수 있나? 그러서 행복은 바로 우리 자기의 원하는 방식으로 살 수 있다는 말이다. [[문단]] 자기 마음대로 살 수 있는 조건이 건강일 수 밖에 없을 것 같다고 생각한다. 건강이란 몸이 건강할뿐만 아니라 심리적인 건강도 보함돼야 한다. 건강한 몸을 가지면 질병의 고통을 겪지 않고 가능하면 자기 좋아하는 일에 힘을 기울리고 맘껏 즐거울 수 있다. 몸의 건강은 모두 일을 수행하는 필수적인 조건이다고 생각한다. 게다가 심리적인 건강은 긍정적인 태도이라고 여긴다 사람의 삶이 항상 고통을 겪을 수 있다. 그러나 심리적인 건강을 잃으면 고통에 심하게 빠질 수 있는 경우가 많다. 고집하게 고난에서 도망가는 행동을 습관으로 양성하면 우리가 어떻게 행복할 수 있나? 따라서 행복한 삶을 보낼 수 있도록 건강한 몸과 마음이 아주 필요하다.	3
47	[[문단]] 행복한 삶은 자기의 기원하 거니와 타인의 기원을 나눌 수 있다. 만약에 혼자 살면 아무리 기분이 좋기로서니 혼지 때문에 외롭다고 생각한다. 그래서 내가 생각하는 행복한 삶은 개인과 타인함께 만든 것이다. [[문단]] 행복하게 살기 위해 충족되어야 할 조건은 개인적인 측면과 타인적인 측면이다. 먼저 개인적인 측면은 개인의 건강이 중요하다. 예를 들면 세계적인 부자는 불치병에 걸리면 돈이 아무 의미가 없다. 또한 개인의 신뢰도가 필요한다. 지기의 신뢰도가 높으면 인간관계도 종아질 수 있다. 따라서 인간관계 때문에 자기의 마음이 좋고 행복하다. 왜냐하면 자기도 믿을 없다면 타인은 지기에게 더 믿을 수 없기 때문이다. [[문단]] 개인적인 측면이 필요할 뿐더러 타인적인 측면도 중요하다. 생활중에서 지기의 생학하지 말고 먼저 상대방의 생학하면 상대방은 지기의 생각이 좋아진다. 그런면 지기와 타인는 일하나 사귀는 것이 행복하다고 생각한다. 또는 타인과 함께 즐거운 일을 나누면 두사람도 기쁘고 행복할 수 있다. [[문단]] 이상의 조건을 통해서 행복한 삶은 혼자 완성할 수 없고 타인과 함께 만들는 것이다. 이런 의지에 때라서 우리는 행복한 살수 있을 뿐만 아니라 삶의 의미가 있을 것 같는 느낀다.	0
8	[[문단]] 모든 사람들은 행복한 삶을 살길 바란다. 젊은 나이부터 여러가지 목적을 세우고 행복을 찾으려고 한다. 그러나 행복한 삶이란 무엇인지 물어본다면 정확히 답장을 할 수 없다. 왜냐하면 행복은 사람에 달려 있기 때문이다. 어떤 사람은 건강한 인생이라고 대답하네 경제적인 안적이라고 대답하네 내 생각에는 그렇지 않다. 나에에 행복한 삶이란 어떤 목적을 세운 다음에 이 목적을 이루기 위해 최선을 다 하는 것이라고 생각한다. 행복하게 살 수 있기 위해 조건 두가지가 있어야 한다. 첫 번째 조건은 개인적 차원에서 건강와 경제적인 안정도 우선시한다. 이 두 조건이 없다면 여러 가지 걱정을 생길 수도 있고 자기 하고 싶은 것을 완성하기 어려워진다. 이런 상황으로 인해 행복을 보이지 못한다. 두 번째 조건은 국가적인 차원에서 도움이 필요한다. 국가들은 시민들을 도와주어야 행복하게 살 수 있다. 그러나 사회적으로 문제가 생기면 자기 목적을 이루어지는 것이 불가능한다. 그래서 사회 복지나 대중교통뿐만 아니라 시민들도 서로 도와주면 편안하게 살 수 있다. 행복을 찾기가 여간 어렵지 않고 시간이 꽤 걸린다. 그러나 자기 목적을 이루기 위해 이기적인 행동을 포기하고 사람들 끼리 서로 도와준다면 행복을 짧은 시간에 찾을 수 있다.	3
10	[[문단]] 사람마다 행복한 삶에 대한 정의가 각약각색이다. 돈이나 명예만 있는 삶은 행복한 삶이라고 말할 수 없다. 행복한 삶은 즐거운 마음과 스스로 느끼는 만족감이 기본으로 되어야 한다. 행복한 삶은 인기가 많은 가계를 운영하는 것처럼 필요한 조건이 한 두가지 아니다. 그러나 우리가 행복한 삶을 누리기 위해서 다음과 같은 조건을 필요하다. [[문단]] 건강한 몸은 삶에 줄거움의 상징이라는 명언이 있다. 이처럼 몸이 건강한 만큼 우리가 하고 싶은 일을 즐길 수 있다. 신체적 건강하거니와 정신적 건강도 중요시해야 한다. 특히 빠르게 변화하고 있는 현대 사회에 맞쳐 스트레스를 쌓이지 않도록 정신적인 건강을 유지해야 한다. [[문단]] 정확한 인새 가치관을 새우는 것도 마찬가지다. 객관적인 자아 인식은 인간 관계에 대해 큰 도뭄이 있다. 그리고 사화가 우리에 적응하는 것이 아니라 우리가 사회에 적응해야 한다. 지금 사회에서 아직 많은 차별이 존재하지만 긍정적인 마음로 대하면 그렇게 고생하지 않을 것이다. 비록 힘들 때가 있지만 기꺼이 받고 참으면 바로 지날 것이다 [[문단]] 행복학 삶은 개인과 사회적 차원에 밀접한 관계가 있다. 한 쪽으로 치우치면 규형이 잡히지 않은 것이다. 하지만 늘 긍정적으로 살고 정확한 인생 가치관을 지키면 행복을 누릴 수 있다.	2
57	[[문단]] 행복한 삶이란 사랑하는 사람과 같이 마음대로 삶을 살 때 누릴 수 있다. 사람마다 원하는 것이 다르기 때문에 행복한 모습도 같지 않다. 그런데 스스 만족하면 행복한 삶이 될 수 있다. [[문단]] 한복하게 살기 위해 충족되어야 할 조건이 세 가지 있다고 생각한다. 즉 개인 측면, 사회 측면과 중요시하는 사람 측면으로 나누어 볼 수 있다. 먼저 개인 측면에서는 돈을 많이 필요없고 생계를 잇으면 충분할 것 같다. 제일 중요하는 것은 바로 건강과 편한 삶을 사는 것이라고 생각한다. 게다가 스트레스 받지 않고 현황에 충족되는 삶이라 할 만큼 행복한 삶을 가지고 있다. [[문단]] 다음은 사회 측면이다. 우리 생활하는 나라가 평화와 평등을 병행하는다면 행복감을 느낄 수 있다. 그 뿐만아니라 우리 사회에서 존경도 받고 개인 가치도 인정을 받으면 행복한 삶이 쉽게 될 수 있다. 나아가 행복한 사람이 많아질 것이다. [[문단]] 마지막 행복한 삶이 제 중요시하는 사람차원에서도 찾을 수 있다. 만냑 제 부모, 친구, 애인들이 행복하지 않으면 저도 고통에 빠지겠다. 그래서 제 중요시하는 사람들이 행복한 조건의 위에 진정한 행복하고 완벽한 삶이다. [[문단]] 행복한 삶이 개인 스스로 만족하는것, 제 중요시하는 사람들 행복한 것을 붙여서 대환경이 개인한테 주는 행복감을 통해서 가질 수 있다. 확실한 것을 이러한 한복의 가치를 타인과 나눌 떼에 배가 된다는 점이다.	2
81	[[문단]] 한 유명한 중국 작가가 '행복한 삶은 다 비슷한데 불행한 삶은 각자의 불행이 있다'라고 말했다. 나는 이 말에 대한 공감이 들었다. 행복한 사람들은 삶을 천편일률하게 사는 것이 아니라, 행복한 삶에서 불행한 일이 없는 것도 아니라, 그 삶을 어떤 마음으로, 불행한 일이 생기면 어떤 태도로 대처하는지 중요하다고 생각한다. 내가 인생의 막이 내릴 때 돌이켜 보면 후회가 없고 원망이 없다고 대답할 수 있다면 나는 행복한 삶을 보낸다고 여긴다. [[문단]] 인간마다 인생관, 가치관이 다르기 때문에 행복하게 살기 위해 충족되어야 할 조건이 다르게 생각할 수 밖에 없다. 그래도 행복한 삶은 다음의 조건과 분리할 수 없다. 먼저, 사람의 신체적인 건강을 가져야 한다. 왜냐하면, 아무리 물질적인 조건이 있을지언정 건강한 몸이 없다면 그런 조건들이 자기에게 물건일뿐이다. 이것은 세계 전역에서 예를 셀 수 없다. 다음으로, 심리적으로도 건강해야 한다. 인생 중에서 불행이나 고난은 반드시 있을 것이다. 불행한 일이 생길 때 남에게 받는 도움이 좋기는 좋지만 자기의 낙관적인 정신이야말로 아무일나 이길 수 있겠다. 마지막으로, 남을 사랑하는 마음이다. 사람으로서 사는 것이 인간관계 꼭 있어야 한다. 가족건 친구건 서로를 사랑해 주어야 따뜻한 포옹을 주어야 힘이 더욱 생기고 불행도 이길 것이다.	3
28	[[문단]] 인간은 누구나 행복하게 살기를 원한다. 행복한 삶이란 하고 싶은 일을 다 할 수 있은 것이다. [[문단]] 그럼 행복하게 살기 위해 충족되어야 할 조건은 무엇일까? 나는 경제적인 능력과 건강한 몸이라고 생각한다. [[문단]] 행복하게 살고 싶으면 경제적인 능력이 꼭 있어야 한다. 사람들은 기본적인 생활이 필요하다. 그런데 돈이 없으면 기본적인 음식과 옷을 살 수 없은 만큼 삶이 힘들다. 행복한 삶은 기본적인 요구뿐만 아니라 정신적인 만족도 필요하다. 정신적인 만족을 얻기 위해 어느 정도 돈이 많이 필요하다. 그리고 경제적인 능력을 가지고 싶으면 안정하 일자리도 중요하다. [[문단]] 행복한 삶을 살고 싶으면 건강한 몸이 필요하다. 돈이 아무리 많다고 하더라도 건강한 몸을 살 수 없다. 건강한 몸이 없으면 먹고 싶은 음식도 먹을 수 없고 하고 싶은 일도 할 수 없다. 심한 병에 걸리면 평생 병원에 살 수도 있다. 그리고 고통스러운 치료도 견뎌야 한다. 가족들은 사랑하는 사람이 병에 걸리는 모습을 보면 행복할 수도 없다. [[문단]] 나에게 행복한 삶은 내 가족의 행복이다. 내 부모님께서 아프지 않고 항상 건강하면 좋겠다. 나는 내 가족을 위해 노력해야 한다. [[문단]] 그로므로 행복하게 살기 위해 우리는 좋은 일자리를 찾고 건강을 주의해야 한다.	3
71	[[문단]] 사람들은 삶속에 항상 행복을 쫓는다. 누구나 행복하게 살기를 원한다. 행복한 삶이란 가족이 모두 건강하고 기분좋고 좋아하는 것이 받을 수 있다. 이건 간단한 행복은 진짜 행복이다. [[문단]] 행복하게 살기 위해 총족되어야 할 조건은 바로 건강, 돈있다. 건강은 행복의 기촉있다. 건강이 없으면 행복이 왔을때 잡기 힘든다. 그래서 평소는 건강한 생활 습관을 해야 한다. 먼저 자는 시간 충분해야 한다. 이 조건을 사람마다 다르다. 둘째 아무리 힘들도 운동해야 한다. 운동의 습관이 유지하면 많이 먹으면 도 괜찮다. 셋째, 매일 물을 8잔 마셔야 한다. 잘 마시면 몸에 나쁜 물질 나가수 있다. 마직막 탐배와 술 금지해야 한다. [[문단]] 삶에서 돈이 복족하면 되는데 돈이 없으면 안되다. 그래서 우리는 스스로 열심히 일하고 돈이 만들야 한다. 이렇게하면 좋아하는 물건을 받아수 있고 스스로 열심히 받으면 더 행복할 수 있다. 우리는 얼마나 작은 것을 만족하면 항상 행복할 수 있다. 살면서 힘들 일도 있지만 낙관적인 태도를 유지하면 행복은 아주 간단한 일이다. [[문단]] 행복한 삶의 조건 있지만 근본적으로 태도있다. 아주 간난한 가족을 행복할 수 있고 부자도 안 행복할 수 있다. 그래서 행복건 안 행복건 자기의 마음을 영향한다. 행복한 삶의 조건을 유지하면 모두다 노력해야 한다.	2
94	[[문단]] 사람마다 행복에 대한 견해가 다르다. 행복한 삶은 무엇인지에 대한 답도 다를 것이다. 나의 생각에는 행복한 삶의 조건은 개인과 사회 차원으로 나누어 생각해야 한다. 대부분 사람들이 행복한 삶은 건강한 삶이라고 생각한다. 그외에 많은 사람들이 경제 조건도 중요한다고 생각한다. 건강과 경제는 둘다 행복한 삶의 조건이라고 생각한다. 건강은 사람이 무엇을 하기전에 제일 중요한 조건이다. 건강한 몸을 가지고 있어야 많은 것을 이루어질 수 있다. 그외에 경제 실력이 있고 먹고 살기에 대해서 걱정 없이 자신의 취미생활 같은 행복을 느낄 수 있는 활동이 할 수 있다. [[문단]] 사회차원에서는 행복한 삶의 조건은 전쟁 없이 평화로운 사회 환경이다. 국가 사이에 전쟁을 폭발하면 보통국민에게 피해를 제일 많이 줄 것이다. 사람들이 행복하려면 꼭 평화한 사회에서 살아야 된다. 이렇게 해야 자신이 하고 싶은 것을 할 수 있게 될 것이다. 그러므로 사회측면에서 전쟁 없는 것은 행복한 삶을 이루어지는 조건이다. [[문단]] 한마디로 말하자면 행복한 삶은 자신하고 싶은 것을 할 수 있는 삶이다고 생각한다. 행복한 삶이 살려면 건강한 몸과 넉넉한 경제 실력 그리고 평화로운 사회는 행복하게 살 수 있다는 조건이라고 생각한다.	2
31	[[문단]] 사람마다 행복한 삶에 대한 정의를 다르다. 행복은 스스로 즐거운 정서를 나눈다. 행복한 삶은 사람에 따라 여러 가지 조건을 알 수 있다. 대체적으로 마음대로 사는 것이 바로 행복한 삶이다. 내가 자신이 행복한 삶을 살기 위해 충족되어야 할 조건은 세 가지가 있다. [[문단]] 첫 번째, 행복한 삶의 조건은 바로 건강한 신체이다. 건강한 신체가 없다면 아무것도 할 수 없다. 건강한 신체는 즐거운 삶의 기분걱인 조건이다. 두 번째, 행복한 삶의 사는 조건은 건재한 부모님과 친구다. 부모님께서는 내가 마음대로 생활의 뒷바탕이다. 서로 잘 아는 친구가 미묘한 생활 중에서 즐거운 존재이라서 기분이 좋지 않을 때 내가 이해할 수 있다. 마지학으로 행복한 삶의 조건은 경제적인 조건이다. 상당한 돈이 있다면 맛있는 음식을 먹을 수 있고 전 세게에서 여행할 수 있다. 그리고 선물도 부모님께 드릴 수 있고 같이 즐거운 살 수 있다. [[문단]] 그러므로 내가 행복한 삶의 조건은 이와같은 세 가지 조건이다. 이상 조건을 다 만족하다면 내 생활은 더 대책롭게 살 수 있다. 그래서 지금부터 더 노력하고 돈이 많이 벌고 부모님께 모시고 여행를 가고 큰 집을 드리다.	0
40	[[문단]] 행복한 삶의 조건은 사람 다라 달라진다. [[문단]] 내가 생각하는 행복한 조건은 가족이다. 가족끼리 행복하게 살면 행복한 삶을 느낀다. 좋은 일든지 나쁜 일든지 가족끼리 있으면 다 행결할 수 있다. 가족은 건강보다 더 중요한다. 건강이 있으면 같이 누릴 수 있는 사람이 없으면 행복하지 않은 것 같다. 그래서 행복한 삶의 조건 중에서 가족끼리 사는 것이다. [[문단]] 두 번째 행복한 삶의 조건은 건강이다. 모든 일을 시작하기 전에 먼저 중요한 조건은 건강이 있다. 건강이 있으면 무엇이든지 하고 싶은 일을 다 할 수 있는데 건강이 없으면 일을 하는 기획도 생길 수 없다. 그래서 행복한 삶을 위해 좋은 건강을 유지해야 한다. [[문단]] 세 번째 행복한 삶의 조건은 돈이 있다. 돈이 있으면 대부분 사람한테 행복하거니와 좋은 생활도 받을 수 있다. 돈이 있으면 사고 싶은 것뿐만 아니라 가고 싶은 물것도 살 수 있다. 돈이 있으면 모든 일도 할 수 있는 것 같다. 따라서 돈이 있는 것도 항복한 삶의 중요한 조건이다. [[문단]] 행복한 삶의 조건은 가족이 있네 건강이 있네 돈이 있네 해도 다 상관이 없는데 자신은 행복하게 살면 좋겠다. 따라서 스스로 좋아하는 생활 방식으로 선택하면 좋겠다.	2
13	[[문단]] 행복한 삶의 조건 [[문단]] [[문단]]  행복한 삶이란 지신의 원하는 일을 [[문단]] 하고 사랑한 사람같이 사다는 생각한다. 사람은 따라서 항복한 삶도 달랐다. [[문단]] 행복한 대해서 사람은 생각이 똑같은 [[문단]] 것이 없는다. [[문단]]  누구나 행복한 살 수 있다. 가나힌 사람은 행복한 사는 방법도 있다. 세상에서 어떤 사람나 행복한 살 수있나. 열심히 찾으면 생활중에서 작은 일을 통해 행복한 것을 얻을 수 있다. 근데 이그는 큰 항복이 아니라 지신의 만족하는 것이다. 기분적인 행복할 수 있는 [[문단]] 방식이다. [[문단]]  큰 행복하게 실기 위해 돈 있어야 [[문단]] 한다. 아부리 돈 많이 있어도 깨끝한 [[문단]] 마음이 있어야 한다. 세상에 상랑한 마음, 불우한 사람 도우는 마음, 좋은 마음이 갖는 것이 필요한다. 학생은 열심히 공부하면 미래의 행복한 삶의 도움이 있다. 대학에 졸업하고 좋은 직업을 하고 좋은 사람을 만나고, 그래서 열심히 공부하는 것은 행복한 삶의 인생은 식작하는 것이다.	0
56	[[문단]] 행복한 삶이란 원하는 것을 갖게 되거나 하고 싶은 일을 마음대로 하는 것이다. 이것은 행복에 대해 언급하는 사람들의 보편적인 대답이다. 그런데 사람에 따라 그들의 인식이나 가치관이 다르므로 어떤 규칙으로 행복에 대한 정의를 내리는 것이 어렵다. [[문단]] 나는 행복한 삶을 살고 싶다면 경제적 여유가 기본적인 조건이라고 생각한다. 어떤 사람은 이런 생각이 천박하다고 생각하는데 돈이 만능이 아닌 것도 대부분의 사람이 알고 있는 사실이다. 왜냐하면 돈은 물질적인 것만 가져올 수 있는데 우리 삶에 꼭 필요한 조건으로 정신적 안정이나 만족과 같은 것이 있기 때문이다. 그러나 현실에서 '돈 없으면 행복하기는 커녕 먹고 살기에도 문제가 되는데 어디에서 행복을 찾을 수 있을까'라고 생각하는 사람이 적지 않다. 그러므로 행복하게 살고 싶으면 삶을 위협하지 않는 경제적 여유를 갖고 있어야 한다. [[문단]] 경제적 여유에 이어서 심리 상태도 충족되어야 할 조건이다. 자신이 얼마나 행복한지 자기가 어떤 심리 상태로 삶을 대하느냐에 달려 있다는 말이 과언이 아니다. 우리는 살다가 스트레스를 받는 것이 정상적이다. 그런데 원망하기 보다는 어떻게 하면 더 좋게 해결할 수 있을지를 더 우선시해야 한다. 남과 비교하지 말고 사물의 득실과 자신의 승진이나 강등 때문에 기뻐하거나 슬퍼하지 않은 것이 좋다. 항상 기분을 좋게 해 주고 자유롭게 살면 행복한 삶이 된다.	3
39	[[문단]] 행복한 삶이란 평일에 생활해서 행복한 느낌을 느낄 수 있는 것이다. 행복한 생활은 다양하게 존재한다. 왜냐하면 사람들에 따라 생각하는 행복한 조건도 다르기 때문이다. 그러면 행복하게 살기 위한 조건은 무엇인가? 상세하게 이야기하면 다음과 같다. [[문단]] 행복한 삶의 조건은 보통 돈, 권력, 명예, 건강등에서 찾는다. 그리고 대부분 사람들은 이것들을 목표로 삼고 전략투구를 한다. 이것들은 행복한 삶을 편리할 수 있거나 행복한 삶의 조건을 되지 못 한다. 실제로 위의 네가지 조건 다 가지고 있는 사람들은 많기는 한데 다 행복하지 않다. 그리고 위의 네가지 조건들은 하나도 없는 사람들은 가난을 극복해서 위대한 성공적인 사람을 될 수 있는 것도 많이 있다. 나는 일이 행복한 삶을 제일 종요한 요소라고 생각한다. 대부분 사람들은 일을 하면서 고통과 스트레스를 많이 받는다. 그 일은 안 좋아하기 때문이다. 일에 대해 좋아하면 기쁘도 좋아질 수 있고 잘 발휘하기 때문에 고통과 스트레스를 받는 것도 감소할 수 있다. 고통과 스트레스를 감소한다면 행복한 삶이 생길 수 있다. [[문단]] 그러므로 나는 행복하게 살기 위한 조건은 자신의 신리 상태라고 생각한다. [[문단]] 자신의 신리 상태가 잘 조화하면 행복할 수 있다.	2
76	[[문단]] 사람마다 행복한 삶의 표준이 다르다. 큰 집에서 살 수 있고 자동차를 가지고 있어야 한다고 생각하는 사람이 많다. 이와 달리 생활 좀 가난해도 가족들이 몸이 건강하기만 하면 행복하다고 생각하는 사람도 많다. 하지만 내 생각은 행복한 삶이란 자신의 가치를 발휘해서 인정을 받다는 것이거나 자신의 꿈 이루다는 것이다. [[문단]] 그래서 행복한 삶 위해 먼저 자신의 목표와 꿈을 찾아야 한다. 예를들어 내가 대학교 2학년까지 내 꿈이 무엇인지 내가 미래에 무엇을 하고 싶은지도 모르겠다. 그 전에 이것저것을 배운 적이 있지만 내 열정을 자극할 수 있는 것을 못 찾았다. 우연히 3학년 때 내가 찾았다. 목표를 찾았다는 내가 갑자기 재생하다는 듯이 힘이 더욱 많다. 그다음에 구체적인 계회도 만들고 배울 수 있는 방법도 열심히 찾고 있었다. 내 말은 꿈을 찾았기 전에 아무것도 안 하는 것이 아니라 안 찾으면 현재 하고 있는 일을 열심히 해야 된다. 꿈이 있을때에는 예전에 노력은 다 꿈 위해 쌓이는 경험이라는 것을 인식할 수 있다. [[문단]] 사람으로서 꿈이 없으면 영혼이 없다. 모든 사람들은 다 행복한 생활을 가지고 싶다. 그러므로 행복하게 살기 위해서 먼저 자신이 하고 싶은 일을 자신의 꿈을 찾다.	2
27	[[문단]] 행복한 삶은 의미가 사람마다 다른다. 하지만 인간으로서 공통점이 있으니까 행복한 삶에 대해 공통점도 있다. 그게 바로 어려움을 통해 취급해 버린 과정이다. [[문단]] 사람들은 수월하게 얻은 것은 별로 신경안 쓴 편이기는 하지만 자기의 노력거나 여러운 과정을 겪어서 얻은 것은 더 소중하게 생각한다. 그래서 행복하게 살기 위해서는 먼저 목표를 내줘야한다. 그 목표는 더 세소하게 명확하면 낮겠다며 정말 자기가 딸 수 있는 목표를 선택한 것은 좋은 목표이 있다고 본다. [[문단]] 그 다음에 바로 이 새운 목표를 취득하게끔 자기의 노력한 것이다. 노력하고나니 목표의 의미를 느낄 수 있기로하고 이목표를 따기위 한 과정을 통해서 자기의 가치를 알겠 되기도한다. 그래서 같은 목표이였어도 타인이 주는 것보다는 스스로 얻은 데는 더 의미스럽다. [[문단]] 지금은 행복한 삶은 살기 위해 자기의 목표를 정한 건 어떤 까 한다. 미래의 진로에 고민한 사람들은 닥친 목표를 딸 수 있는 날에를 생각해 본다. 어려운 일을 겪고 있어도 포기 하지 말아 더 힘을 주고 얻은 날에만 생각하며 꼭 이룰수 있을 거라고 생각한다.	1
62	[[문단]] 행복한 삶이란 스스로 삶을 살 때 잘 누릴 수 있는 것이다. 사람마다 달라서 자기에게 행복한 삶의 정의는 같지 않겠지만 어떠한 기초 조건이 꼭 필요하다. [[문단]] 행복하게 살기 위해 충족되어야 할 조건은 개인적과 사회적 측면을 나누어 볼 수 있다. 먼저 개인적 측면에서 행복하게 살려면 건강한 몸과 충분한 물질적인 조건이 있어야 한다. 건강은 행복한 삶의 최우선 조건이다. 건강이 나빠지면 인생은 고통밖에 없다. 충분한 물질적인 조건은 행복한 삶의 기반이다. 형편이 좋지 않으면 개인의 욕구를 걸만족시킬 수 없어서 심리적인 문제도 생길 수 있을 것이다. 삶의 행복을 느낄 수 없다. [[문단]] 그리고 사회적 측면에서 분석하면 행복하게 살려면 우선 개인을 둘러싼 사회 관계를 잘 유지해야 한다. 인간이 사회에세 살아야 해서 인간관계를 꼭 잘 관리해야 한다. 그리고 지금 살고 있는 황경이 좋은지도 고려해야 한다. 평화한 사회에세 살고 있으면 사람이 더 안정하게 살 수 있다. 공기등 다 좋으면 몸이 더 건강해질 것이다. 사람이 더 행복하게 살 수 있을 것이다. [[문단]] 따라서 행복한 삶의 조건을 다 가지고 있으면 우리는 꼭 행복하게 살 수 있을 것이다. 개인적 조건과 사회적 조건이 다 충족 되어야 한다.	3
16	[[문단]] 행복이란 사람이 어떻게 생각하느냐에 달려 있다. 행복에 대한 이해 각각 다르기 때문에 작은 행동으로도 표현할 수 있고 아주 큰 느낌으로도 표현할 수 있을 것이다. [[문단]] 행복하게 살아가기 위해 충족해야 되는 조건이 있다. 개인적 층면과 사회적 층면으로 나누어 볼 수 있다. 개인적 층면으로 말하면 자신의 원하는 것을 갖고 있다면 행복한 조건을 될 수 있다. 건강이나 경제적 안정한 삶이 된 경우면 자신이 그 행복도가 높아질 수 있다. 또한 사회적 취성에 큰 두는 사람의 경우도 여기에 포함할 수 있다. [[문단]] 사화적인 층면으로 말하면 사람마다 사화 차원에서 행복을 찾을 수 있을 것이다. 그 행복을 찾은 가운데 어떤 취성을 거두면 바로 사회에서 느끼는 행복이라고 말할 수 있다. 또한 사화적인 행복보다 개인적인 행복더 큰 효과가 미칠 수 있다. 우리는 사회중에서 어떤 일이나 자신에 대한 판단할 때가 있다. 그때는 판단이 사회에서 인정을 받으면 사회적인 행복을 거둘수있거니와 개인적인 행복도 동시 충족하게 될 것이다. [[문단]] 우리는 개인적으로 행복을 느끼면서도 사화 차원을 통해 자신이 사회에서 맞은 위치를 찾을 수 있을 때 큰 행복감이 느낄 수 있을 것이다. 그러모로 행복은 물건이 아니다. 자신에 맞게 살아갈수록 행복을 쉽게 니낄 수 있을 것이다.	2
19	[[문단]] 인간은 누구나 행복하게 살기를 원한다. 사람마다 행복한 삶의 조건에 대한 이해하고 생각이 다 다르다. 저는 물질적과 정신적인 삶이 행복한 삶이다고 생각한다. 물질적인 삶이 생활 속에서 생활고를 겪지 않고 충족한 경제 조건이다. 다른 면으로 경제적인 조건거니와 정신적인 조건도 필요한다. 이외에도 건강한 신체가 행복한 삶의 하나 중요한 조건이다. [[문단]] 그러므로 행복하게 살기 위해서 총족되어야 할 조건이 없으면 안 된다. 첫 뻔째, 경제 능력이 좋은 생활의 물질 보장이다. 우리 생활은 의식주행과 밀접한 관계가 있기 때문이다. 그러나, 물질 조건이 행복한 생활의 기본적인 보장 때문에 더 중요한 조건이 정신적인 조건이다. 정신적인 조건을 얻기 위해 이 세상에 배우는 것이 많아서 항상 긍정적인 마음을 유지하고 필요한다. 책을 읽는 과정을 통해서 자신의 고수하던 관점이나 고정 관념을 깨달 수 있을 뿐만 아니라 사고방식도 바꿀 수 있다. 그리고 따뜻하고 경존한 마음을 유지하다고 필요한다. 마지막으로 건강한 신체 없으면 외에 서술한 내용다 서용없다. 건강하기 위해서 좋은 식습관과 운동 계획이 필요한다. [[문단]] 건강한 생활 습관을 유치하고 자신의 목표로 열심히 다하면 행복한 삶을 얻기 일쑤이다.	2
50	[[문단]] 21세기에는 사회가 급한 속도로 발전하면서 현대인들의 생활 수준이 속속 높이지고 있다. 이런 현황에서 사람들이 더 행복하게 살기를 원망한다. 하지만 사람마다 희망하는 행복한 생활에대 가치관 등이 다라서 인식이 다르냐에 달려 있다. [[문단]] 제 생각하는 행복한 삶이 두 방명으로 나누고 있다. 첫째는 자신의 가치를 이루는 것이 중요하다고 생각한다. 왜냐하면 자신이 좋아하는 일을 하면 더 쉽게 만족감을 얻을 수 있다. 또한 자신이 익숙한 일을 하면 성취감을 얻을 수 있다. 사람마다 만족감이나 성취감을 지니고 있으면 행복하다. 둘째는 자신의 가치뿐만 아니라 사회적인 가치를 이루면 더 큰 행복감을 얻을 수 있다. 자신의 재능 기부를 통해 타인에게 도움을 주며 사화의 발전을 작용할 수 있으면 최대화한 행복감을 취득하기 때문이다. [[문단]] 이에 따라 행복하게 살기 위해 충족되어야 할 조건이 두 가지를 나눈다. 먼저 매 순간이나 매일에 잘 지내는 것이 중요하다. 시간을 합리적으로 안배해서 열심히 해야 한다. 또한 눈토 앞에의 계획과 장기 목표를 세워야 하는 것이 필요한다. 그다음으로 자신의 행복을 위하거니와 타인과 사회 복지를 위해 노력하는 결심을 가져야 한다. [[문단]] 이와 같은 조건을 지니면 행복하게 살 수 있는 효과적인 방법이다.	2
