	document	label
3	[[문단]] 현대 사회에서 사람마다 생각이 달라서 직업을 선택할 때 고려한 조건도 일치하지 않다. 어떤 사람들이 매달에 얼마나 벌 수 있는 것은 제일 중요한 조건이라고 생각하고 어떤 사람들이 그 직업이 나중에 어떻게 발전하는 것은 더 중요한다고 생각한다. 어떤 사람들이 자기가 좋아하는 직업을 선택하고 싶다. 그래서 현대 사람들에게 유리한 조건을 마음에 들 수 있다. [[문단]] 월금 직업의 미래 발전성과 선호 세 가지중에 나는 자기가 좋아하는 직업을 선택해야 하는 조건은 가장 중요한다고 생각한다. 사실은 직업을 선택할 때 모두 조건이 사람들에게 다 중요하다. 그런데 자신이 좋아하는 직업이 아니면 다른 조건이 아무리 좋아도 일을 할 때 흥미가 없고 퇴직하고 싶은 색각도 생길 수 있다. 좋아하는 직업을 선택하면 재미있게 일을 할 수 있고 열심히 할 것 같다. 그리고 자신의 노력을 통해서 높은 직위도 갈 수 있고 월금도 올라갈 수 있다. 또한 그 직업은 자신의 좋아하는 일이면 최선의 노력으로 회사를 발전시킬 수 있다. 그래서 한 조건을 통해서 다른 조건을 다 이룰 수 있는 것은 중요하지 않는가? [[문단]] 직업을 선택할 때 대부분 조건이 좋지 않아도 자기가 선호하는 직업을 선택해야 한다. 이 조건이 다른 조건을 창조할 수 있기 때문이다.	3
1	[[문단]] 사랑과 직업이 인생에서 가장 중요한 두 개 요소라는 말이 있다. 원하는 직업을 선택하면 낯에 8시간이 즐겁게 지낼 수 있다. 사랑하는 애인과 같이 있을때 행복한 여유시간이 지낼 수 있다. 그러므로 직업 선택시 꼭 시중하게 고려해야 한다. 내가 생각하는 중요한 조건은 대략 세 가지가 있고 다음과 같다. 취미, 발전가능성과 사회도덕을 포함한다. [[문단]] 직업선택시 먼저 자신의 희망과 취미를 고려한다. 자신이 원하는대로 세상의 수많은 직업 중에 가장 개성에 맞는 직업을 선택하다. 두번째 조건은 바로 직업의 발전가능성이다. 발전가능성이 높은 직업은 개인의 직업만족도를 끊임없이 충족시킬 수 있다. 다른 말을 바꾸면 두개 금광산이 있으면 당연히 큰 것으로 향한다. 직업선택시 셋번째 중요조건은 사회도덕이다. 즉, 내가 지금 하고 있는 일이 지구상 기타 인간에게 상처를 주지 않다. 나는 인간 권리를 향유하는 물론이고 나와 같은 인간들이 다 똑 같은 권리를 향유한다. 아무리 좋아하는 직업이라도 타인의 이익을 손상하면 안된다고 생각한다. [[문단]] 세 가지 조건중에서 제일 중요한 조건이 취미다. 자기가 좋아하는 직업이다면 발전가능성이 낮고 사회에게 인정받지 못해도 즐겁게 할 수 있다. 발전가능성과 사회도덕은 다 외적 요인이니까 전환한 가능성이 적지 않다. 단 내 취미는 내적 요인으로인 것이다. 내적 요인이 편하게 지내지 못하면 마음과 정신적 혼란이 야기시킬 수 있다.	3
31	[[문단]] 직업은 인생의 중요한 부분이다. 좋은 직업을 선택하면 인생의 대부분 시간이 행복하게 보낼 수 있다. 그래서 직업을 선택할 때 조심스럽게 고려해야 한다. 내가 생각하는 직업의 중요한 조건은 다음과 같다. [[문단]] 우선 직업의 근무 내용은 내 적성에 맞아야 한다. 내가 좋아하는 일이면 아무리 힘들더라도 재미를 찾을 수 있다. 그리고 또 하나 중요한 조건은 내가 선택하는 직업은 사회에 의미가 있는 직업이다. 의미가 없는 직업이면 사회에 도움이 안되니까 내 자신의 가치를 느낄 수 없을거라고 생각한다. 마지막 조건은 연봉에 대해 만족해야 한다. 내 직업의 연봉은 다른 사람보다 낮을 수도 있지만 내 생활 방식을 만족하면 마당한 연봉이다. 이익적인 생각이지만 생존을 위한 필수 조건이다. [[문단]] 위와 같은 조건들 중에 첫번째 조건이 가장 중요하다고 생각한다. 왜냐하면 이 조건은 일 할 때 행복하지 않느냐에 결정하는 조건이다. 인생의 제일 중요한 것은 기분이라고 생각한다. 행복하게 살아야 내 인생을 마음껏 즐꼈다고 할 수 있다. [[문단]] 세상에 직업이 많지만 나한테 어울린 것을 찾아야 한다. 이상 조건대로 찾으면 꼭 좋은 직업과 만나고 행복한 인생을 즐길 수 있다. 자세히 고려해서 행동하면 좋겠다고 생각한다.	2
39	[[문단]] 사람들은 직업을 선택하는 것을 격을 것이다. 직업 선택은 진종해야 한다. 취직한 후에 우리의 생활에서 가정과 자기 생각이 영향을 미칠 것이다. 우리 생활에 좋은 영향을 미치지 우리 생활을 파괴하지 않기 바란다. 그래서 직업 선택의 조건은 중요하게 생각하는 조건 세가지가 있다. [[문단]] 첬째 흥미가 있다. 처음부터 흥미가 있으면 돈든지 명예든지 상관없이 일만 열심히 하고 싶다. 흥미가 없으면 매일 회사에 다니고 싶지 않아서 회사와 개인에 대해 도움이 없다. [[문단]] 둘째 개인 발전에 도움이 된다. 개인 발전은 돈과 명예가 아니라 생각과 지식을 가지는 상택이다. 직업은 사람의 생활에서 일부분입니다. 그래서 직업은 우리 생활에 대해 영향을 미친다. 사람들은 매알 자라고 있다. 기와 나이가 아니라 생각이다. 흥미가 있는 직업은 우리에게 지식을 가지고 정신세계가 풍부할 것이다. [[문단]] 셋째 직업은 가정에 대해 나쁜 영향을 미치면 선택하지 만다. 흥미가 없는 직업은 매일 우리에게 나쁜 기분을 가지고 우리는 집에 나쁜 기분을 가지고 들어와서 가정의 안정이 나빠질 것이다. [[문단]] 그 중에서 가장 중요하는 조건은 흥미가 있는 것이다. 흥미가 있으면 개인 발전에 도움이 되고 가정에 대해 나쁜 영향을 미치지 않을 것이다.	0
95	[[문단]] 요즘 세상에 적성에 맞는 직업을 찾기가 힘든 것이 현실이다. 많은 대학 졸업생들이 자신의 전공과 과련된 직업에 종사하지 않는다. 왜냐하면 학생들은 월급이 부족한 것은 가족이 요구하는 것이기 때문이다. 직업 선택의 조건은 여러 가지가 있겠지만 첫 번째 조건은 적성, 즉 자신이 흥미를 느낄 수 있는 일이다. 두 번째와 세 번째 조건은 각각 전문성과 월급이다. [[문단]] 그 중에는 가장 중요하다고 생각하는 건이 바로 적성과 흥미를 할 수 있다. 왜냐하면 만약 어떤 사람이 적성에 맞지도 않고 흥미를 느낄 수 없는 직업을 갖는다면 분면 그 일을 계속해서 하지 못할 건이기 때문이다. 그러나 이 사회에서 자신의 적성에 맞는 직업을 찾는다는 것은 쉬운 일이 아니다. 흥미로운 기초 위해서 적성이 직업에 찾더라도 쉬운 일이다. 사실상 중국 청년과 한국 청년들은 직업 선택 시 중요시하는 조건이 다르다. 예를 들어 한국 청년들은 안정적인 공무원을 선호하거나 유명 대기업에는 들어가기를 원하는 경우가 많은데 중국 청년들은 공무원에 대한 관심보다는 도전적인 창업이나 새로운 회사 창립을 선호한다. 직업 선택에 있어서 무엇보다도 적성과 흥미가 잘 결합될 수 있는지 여부가 가장 중요하다고 생각한다. [[문단]] 그렇게 생각하는 이유는 월급도 중요하지만 직업에 적성에 맞지 않을 경우에는 적당히 월급때문이다. 그러므로 직업 선택 시 각자의 적성과 흥미, 능력을 고려해서 신중하게 결정해야 한다.	2
13	[[문단]] 직업을 선택할 때 중요한 조건이 사람마다 생각도 다르고 천한 입장에도 다를 수 있다. 그래서 나가 생각하는 중요한 조건이 세 가지가 있다. [[문단]] 첫째는 사람이 인생관에 따라서 자기가 중요시한 것이도 다를 수 있다. 그래서 적성이 가장 중요하다고 생각하다. 왜냐하면 적성이 맞는 직업을 일하면서 외부의 반대하는 것이나 사회에서 이해할 수 없는 상광도 발생할 수 있다. 그때 자기가 정성이 맞는 직업 때문에 즐겁게 계속 일할 수 있다. [[문단]] 둘째는 가치관이다. 사람이 가치관에 따라서 중시하는 것이도 다를 수 있다. 예를 들면 어떤 시람이 돈이 부촉하면 굼적건 보상이 중요하다고 생각한다. 반면에 그 사람이 이미 돈이 충분히 있으면 더 정신적으로 중요하다고 생각한다. [[문단]] 셋째는 영향력 발휘하는 것도 중요하다고 생각한다. 어떤 일을 하면서 자기의 노력이 잘 발휘하는 것도 중요하다. 이렇게 하면 사람은 더 흥륭한 사람이 될 수 있다고 생각한다. [[문단]] 이상 세가지 중에서 가장 중요하게 생각하는 조건이 정성이다. [[문단]] 우리가 일상생활중에서 직업은 많이 차니하는 것중 하 가기이다. 그래서 직업은 사람의 적성 맞는지 안 맞는지 매우 중요하다. 그래서 직업을 신중하게 선택해야 한다.	1
99	[[문단]] 직업을 선택할 때 여러 가지 요소를 고려해야 한다. 그중에 중요하게 생각하는 조건이 사람마다 다르지만 보통 월급이나 연봉을 비롯된 회사복지이고 적성 및 앞으로 발전 가능성이다. 기본적인 생활을 유지하기 위해 적당한 연봉을 필요하다. 밝고 희망을 담긴 진로도 직업에 몸담은 만한 요소이다. 그런데 적성이야말로 직업을 선택할 때 가장 중요한 조건이라고 한다. [[문단]] 신입 사회에게 아무리 큰 회사에 취직한들 월급이 다른 회사보다 비슷한다. 하지만 적성에 맞는 직업을 선택한다면 아무리 곤란에 직면하도 견디할 수 있으며 기꺼이 감수함 끝에 좋은 결과를 거둘 수 있다. 반면에 적성에 맞지 않으면 회사에 자주 옮겨 힘듦을 느끼기 일쑤이다. 그리고 작성에 어울리는 직업을 찾은 사람은 남에 비해 자신의 실력을 충분히 발휘할 수 있고 성적을 거둔 확률도 상대적으로 높다. 현재 사회에서 돈이 필요한다는 말이 있지만 돈은 가장 중요한 일이 아닌다. 적당한 돈을 가지고 자기에게 가장 어울리는 직업을 선택하고 꿈을 추구하는 것은 이런 이익 위주 사회에 가장 소중한 것이라고 생각한다.	0
76	[[문단]] 사람에 따라 가치관이 다르기 때문에 직업 선택 시 중요시하는 조것도 다르다. 그러나 대부분 가장 먼저 고려해 보는 조건은 개인의 적성이나 가치관이다. 그리고 앞으로의 발전가능성 또한 많이 따져 보는 조건이다. 아무리 마음에 드는 일이라도 그 일의 가치가 떨어지면 여러 가지 문제에 직면할 수 있기 때문이다. 그리고 내 적성에 잘 맞는 일이지만 사회적으로 인정을 받지 못하면 불만족스러울 수 있는 것이다. [[문단]] 이왕 같은 조건을 고려해 직업을 선택하는 것이 좋지만 우선시해야 하는 조건은 가치관과 소용이라서 꼼꼼히 직업을 선택해야 한다. 예를 들면, 나는 통역사가 되고 싶은데 이 직업이 상대방에게 어떤 이익을 줄 수 있을까? 이 직업은 나의 적성에 맞거니와 다른 사람에게도 큰 도움이 되는 직업이다. 봉사 활동의 일함으로써 솔서수범이 될 수 있다. 한편 억지로 어떤 직업을 선택하게 하면 헛고생일 뿐만 아니라 시간도 낭비하고 열정 없이 일하게 되는 탓에 긍정적인 결과를 얻을 수 없다. 따라서 직업을 선택할 때 월급에 한 우물을 보되 자신에게 독보적인 직업을 선택하는 것은 무엇보다도 중요한다고 생각한다. [[문단]] 우리 삶 속에서 중요시하는 부분을 차지하는 게 중 하나가 직업이니만큼 그 선택에 있어 신중을 기해야 할 것이다. 자기 원하는 적성에 따라 일정하는 기준을 가지고 직업을 선택해야 한다.	3
27	[[문단]] 사람마다 직업을 선택할 때 고려하는 조건이 다르다. 제가 직업을 선택할 때 중요시하는 조건이 세 가지가 있다. 먼저 개인의 취향과 가치관은 중요한 조건 중에 하나이다. 그밖에 그 직업의 향후 발전가능성도 고려해야 한다. 마지막으로 직업을 선택한 후에 사회적인 평판도 생각해야 한다. 이 세가지는 사람들이 직업을 선택할 때 필요한 조건이다. [[문단]] 그 중에서 가장 중요하다고 생각하는 것은 개인의 취항과 가치관이 관련된 조건이다. 직업의 발전가능성를 좋으면 나중에 경제적으로 만족감을 가질 수 있다. 그리고 사회적인 평판을 좋은 직업을 선택하면 사회 지위도 높을 뿐더러 개인 평가까지 좋은 것 같다. 하지만 경제적이나 사회적인 만족감이 있다손 치더라도 개인의 취향에 맞지 않은 직업을 선택하면 계속 유지하는 마음이 생길 수 없다. 개인의 취향에 따라서 선택하는 직업을 할 때 자기 원하는 것을 때문에 시련과 고민이 생겨도 힘을 쓰며 해결 방법을 찾을 수 있다. 일을 할 때도 열심히 완성한다. 개인의 취향은 내부적인 생각이기 때문에 직업의 발전가능성과 사회적인 평판 등 외부적인 측면보다 더 중요하다는 생각한다. [[문단]] 사람들이 직업을 선택할 때 자신이 중요시하는 조건은 잘 생각한 후에 신중헤가 결정해야 한다. 개인의 마음에 따라서 자기과 잘 어올리는 직업을 선택하면 평생도 행복할 수 있겠다.	3
38	[[문단]] 사람마다 가치관이 다르고 처한 입장이 다르기 때문에 직업 선택 시 중요시하는 조건도 다르다. 그러나 일반적으로 많이들 고려해 보는 조건이들 있는데, 보통 가장 먼저 고려해 보는 조건 중 하나가 개인의 적성이나 취향 가치관 등과 관계된 부분이다. 그리고 발전가능성 또한 많이 따져 보는 조건이다. 아무리 좋아서 하는 일이라도 향후 그 일이 가치가 떨어진다면 현실적인 여러 문제에 고려해 보지 않을 수 없다. 마지막으로 그 직업에 대한 사회적인 평판 또한 사회적으로 인정받지 못한다 해도 그런 문제는 외부적인 요인에 의한 것이다. [[문단]] 이 모든 조건을 다 고려해 직업을 선택하는 좋겠지만 가장 중요한 조건을 아무래도 적성을 가장 우선시할 것이다. 발전가능성 떨어지는 직업을 선택해 현실적인 여러 어움에 처하거나 사회적 평판이 떨어지 직업을 선택해 사회적으로 인정받지 못한다 해도 적업에 만족이 줄이술 있기 때문이다. 적성이 맞지 않은 직업을 선택한다면 괴로울 수 있기 때문이다. 적성이 맞는 직업을 선택한다면 삶에 즐기며 살 수 있는 것이다. [[문단]] 우리의 삶 속에서 가장 중요한 부분을 하나가 조건을 직업이니만큼 중요시 선택을 하는 것이다.	2
54	[[문단]] 현대 사람들이 직업에 대해 선택이 점점 넓힐 수 있다. 사람이 자신의 조건에 따라서 직업을 선택할 수 있다. 현대 사회 발전으로 인해 우리 알 수 있는 직업뿐더러 새로운 신기한 직업도 있다. 이때문에 사람이 직업을 선택할 때 조건을 가지고 있다. [[문단]] 현대 사람은 직업에 대한 중요하게 생각하는 조건 세 가지가 있다. 먼저 그 회사의 경쟁력이 중요한 생각이다. 회사는 강하면 가지고 있는 혜택과 긍정적인 면이 많는 것 같다. 회사가 시력이 있다면 개인적인 영향도 주고 있다. 다음으로 자신의 취미는 직업을 선택할 때 중요하게 생각한다. 자신의 취미라면 직업에 대해 열정이 생긴다. 일을 할 때 심심하더라도 취마로 인해 쉽게 포기할 수가 없다. 마지막으로 중요한 생각은 수익이다. 수익이 높다면 자신의 생활도 보장할 수 있다. [[문단]] 그 세 가지 중요하게 생각하는 조건에 중에서 가장 중요한 조건은 취미라고 한다. 취미로 인해 직업 중에는 심심하게 느낄 수 없고 힘을 줄 수 있다. 너무 쉽게 포기도 없고 꼭 완벽한 일이 완성된다. 스트레스를 많이 받는 현대 사람들이 스스로 안 좋아한 일이 많이 하면 스트레스를 심하게 입는다. [[문단]] 그러므로 자신의 생활과 자신의 좋은 심리 상태를 가지고 싶으려면 자신의 취미로 인해 직업을 선택하면 다름보다는 더 중요하게 생각하는 조건이다.	1
49	[[문단]] 현대 사람들의 고민하는 문제 중에 하나는 어떤 직업을 선택하는 것이다. 직업이란 한 사람이 교육을 잘 마치고 사회에 들어갈 때 할 일을 말한다. 왜 자기 할 일을 잘 선택하냐면 직업에 대한 삶은 가장 길기 때문이다. [[문단]] 우리가 직업을 선택할 때 고려해야 하는 조건도 있다. 첫째는 직업을 선택할 때 자기 취미와 호감이다. 둘째는 그 직업의 미래 발전성은 어떤 건지도 고려해야 한다. 마지막으로 그 직업에 대해 사회 평가가 어떤지 잘 알아봐야 한다. 세 조건 중에 가장 중요하다고 생각하는 것은 바로 자기 취미와 호감이다. 왜냐하면 직업을 선택한 후에 자기 선호하는 일을 즐겁게 할 수 있기 때문이다. 일을 할 때 그냥 하니 차라리 안 하는 것이 좋다. 이와 반면에 즐겁게 하면 더 좋은 효과가 있다고 생각한다. 자기 삶의 대부분 시간은 직업과 달려 있기 때문에 잘 고민해야 한다. 다음으로 그 직업의 발전성도 선택할 때 신중하게 생각한다. 따라서 그 직업에 대한 사회적 평가도 중요하다. 이 사회에서 다양한 직업이 있기 때문에 자기 선택할 직업은 대중 사람들에 마음 속에 뉘 안에 어떤 것인지도 잘 알아야 한다. [[문단]] 직업을 선택할 때 세 가지 조건을 잘 고려해보고 마음에 들고 후회하지 않은 것도 중요하다고 생각한다.	2
36	[[문단]] 사람마다 가치관이 다르고 처한 입장이 다르기 따문에 직업 선택시 중요시하는 조건도 다르다. 저는 직업을 선택할 때 세 가지 중요한 조건을 고려하겠다. 첫째는 좋아하는 직업을 선택해야 한다고 생각합니다. 다음은 전공에 맞은지 생각해서 선택하는 직업이 제일 적당한 직업이다. 그리고 저한테 좋은 영향을 주는 직업, 다시 말하면, 제가 향상시키고 제 삶, 미래 그리고 경제상황에대해 도와줄 수 있는 직업 선택하고 싶다고 한다. [[문단]] 이 모든 조건을 다 고려해 직업을 선택하는 것이 좋겠지만, 가장 중요한 조건 한가지만을 골라야 하다면 아무래도 좋아하는 직업을 가장 우선시 해야 할 것이다. 왜냐하면 아무리 전공에 맞은지, 제가 향상시킨 직업이라도 좋아하지 않는다면 끊이없이 노력한 일하는 원동력이 없을 수 것 같다. 반면은 좋아하는 일을 하다면 아무 어려움을 만나다고 해도 나약하지 않게 극복하고 이길 수 있다고 생각한다. 그러면 다른 조건을 고려하고 자신에게 죄 적합한 직업을 선택하는 다면 직장와 생할에서 즐기며 살 수 있을 것이다. [[문단]] 우리에 삶 속에서 가장 중요한 부분을 차지하는 것 중 하나가 직업이니만큼 그 선택에 있어 신중을 기해야 할 것입니다. 따라서 명확한 기준을 가지고 자신이 진정으로 원하는 직업을 선택해야 한다.	2
30	"[[문단]] 직업이야말로 우리 인생중에 가장 중요하는 일이다. 그래서 직업의 선택도 아주 중요하다. 그러면 ""직업을 선택할 때 중요하게 생각하는 조건은 무엇입니까?""라고 물어면 대답히 제일 많는 것이 월급, 자신의 적성 그리고 휴가. [[문단]] 그 중에서 가장 중요하다고 생각하는 것은 월급이다. 왜냐하면 월급이 아무직업에도 제일 기초하는 조건이다. 자기가 원하는 월급을 받으면 이돈 이용해서 자기 진짜 좋아하는 일도 할 수 있고 직업에 대해 욕심도 생기고 더 열심히 일하도 할 수 있다. 옛낫 이런말도 있다. 좋아하는것 취미로 잘하는것 배우로 돈 벌는것 직업이로 선택하면 인생이 행복하다. 자신의 진짠 좋아하는 것 그냐 취미로 계속 좋아하고 축구하고 마냐게 직업으로 선택하면 흥미롭게 즐기는 것 좀 어렵다. 그래서 월급이 생각해서 선택하는 직업을 하면 돈 벌은 동시에 취미생활도 유지할 수 있다. 그리고 이 고물값의 사회에서 돈 아주 중요하다. 좋은 월급이 가지면 자기뿐만 아니라 다른 사람들도 도와줄 수 있다. 예를 들면 월급이 넉넉하는 사람들이 자신의 생활을 보장하는 동시에 엿유돈도 있고 이 엿유돈을 이용해서 다른 가난한 사람이 도움이 주면 다른 사람들의 상활도 좋아질 수 있고 자신의 사회적이 가치도 늘일 수 있다. 월급이 너무 적으면 아무리 좋아하는 일도 형실에서 어려움이 정말 많다. 그래서 사회적인 층면에도 개인적인 층면에도 월급이 우선선택 하는 것이 아주 중요하는 조건이다."	2
14	[[문단]] 직업을 선택할 때 중요하게 생각하는 조건은 3까지정도 있다고 생각한다. 먼저 이 직업이 자신의 정성을 잘 맞아야 향우 더 좋은 발전을 전망할 수 있다. 그 다음으로 이 직업이 사회도덕을 잘 지키는 여부에 따라 다른다. 마지막으로 이 직업에 연봉을 자신 소비수준을 잘 맞춰야 헌택할 반한 직업이다. [[문단]] 그 중에서 무엇보다 적성야 말로 제일 중요시하다고 생각한다. 왜냐면 일의 결과를 결정하는 요소가 내면적인 요인과 외면적인 요인가 있기 때문이다. 벌 수 있는 돈 많고, 적다는 것은 다 외인이다. 자신을 의하여 편하시킬 수 있는 것이다. 그러나 내인야 말로 이 일을 잘 하 수 있는지에 뒤흔들이는 요소이라고 생각한다. 가령 이 직업의 적성가 저에게 완전히 맞아떨어진다면 저는 죄선을 다해서 좋은 결과을 얻을 려고 들면 최선을 다할것이다. 적정을 잘 맞기 때문에 저는 동력도 생기고 저 개인적한테 뿐만 아니라 회사에게도 좋은 영향을 가져올 수 있다. 그러나 만약에 적성을 잘 안맞아서, 돈을 어마어마 많다손치더라도 아무 소용도 없다고 생각한다. 설상가상으로 동력이없기 때문에 일을 대총대총하다가 실직되는 말했다. [[문단]] 따라서 직업을 선택할 때 적성야 말로 우선시해야 하는 조건이라고 생각한다. 적성은 일을 잘 할 수 있는 원동력이다.	2
90	[[문단]] 사람마다 가치관 다르고 처한 입장 다르때문에 직업 선택해 보는 조건 중요사하는 것을 다르다. 일반적으로 중요하게 생각하는 조건이 적성이나 연봉, 전문성 등 상관련의 문제가 이다. 직업을 선택할 때 고려한 문제가 많이 이다. 현대인 직업을 선택할 때 자신의 적성, 연봉, 전문성고려하다는 것을 우성시해야 한다. 그래서 적성이나 연봉하고 전문성이 중요하다고 생각한다. [[문단]] 직업에 적성이 여간 중요하지 않다. 왜냐하면 직업을 적성이 선택하면 앞으로 일할 때 효율성이 높아지기 때문이다. 맞는 적성 직업은 향후 어려운 문제 임하고 사회성 편반 떨어지면 직면할 수 있으며 동요하지 않다. 직업에 적성이 선택하면 자신의 잠재력이 발글하 수 있고 자신의 실력이 높아질 수 있다. 반면 적성을 선택하지 않으면 앞으로 사회 발전함에 따라 연봉이나 취양 등 변화해서 자신의 내음 동요한다. 그래서 적성이 무척 중요하다. [[문단]] 연봉이 중요하지만 적성 선택보다 일할 때 열정이 100% 물두하지 않다. 전문성이 일할 때 발휘할 수 있지만 어려운 문제가 만날 때 도정의 정신이 없다. 사회의 편반이 떨어하면 적성에 직업 즐겨기 할 수 있다. [[문단]] 따라서 직업을 선택할 때 적성이 려해야 한다. 스스로 원만한 직업 찾아할 수 있다.	0
32	[[문단]] 우리 생활중에 가장 중요한 일은 직업의 선택이라는 말이 과언아니다. 그래서 직업을 선택할 때 정신을 기해야 한다고 생각한다. [[문단]] 직업을 선택할 때 무엇을 중요하게 생각해야 할까? 세 가지가 있다. 먼저 자신에게 적성 여부를 고려해야한다. 어떤 일을 가장 좋아한지 알아야해서 직업을 잘 선택할 수 있다. 왜냐하면 자신과 적성한 일을 할 때 휼률적으로 할 수 있으며 무슨 어려운 일을 생기더라도 쉽게 해결할 수 있다고 생각한다. 둘째 직업의 발전 가능성과 사회성 평판도 종요하다. 직업의 발전 가능성을 떨어지면 우리에게 장기적으로 일을 할 수 없다. 사회성 평판이 높은 직업을 선택하면 자신에게 만족도도 높아질 것이다. 마지막으로 경제적인 원인도 종요한다. 예를 들면 우리는 자신에게 취미가 있는 직업을 선택하는데 그 직업을 돈을 벌기 힘든 편이라면 장기적으로 일을 할 수 없고 만족도까지 줄릴 수 있다고 본다. [[문단]] 이와 같이 그 중에서 가장 중요하다고 생각하는 것은 자신에게 적성 여부이다. 다른 원인을 고려하기 전에 이 직업을 자신에게 좋아하는지 안 좋아하는지 생각해야 한다. 이 원인을 바탕으로 존재한다. 그래서 그것이 왜 다른 조건보다 더 중요한다고 생각한다. 직업 선택은 어려운 일이 아닐 수 없는 만큼 다들 더욱 신중하게 결정해야 한다.	2
81	[[문단]] 직업 선택하는 것은 사람들의 삶 중에서 매무 중요한 일부분이다. 그리고 사람들은 직업을 선택할 때 수많은 의견과 조건도 심중하게 고려하야 한다. 이름들면 자신의 취향과 적성, 윗사람의 의결과 이 직업에 대한 산업의 발전과 전경 등은 사람이 직업을 선택할 때 중요하게 생각하는 조건이다. 취미과적성은 사람의 직업 생애의 끊이없은 동력을 제공할 수 있다. 그래서 선택할 때 꼭 고려해야 한다. 그 다음에 윗사람의 사회 경험이 더 풍부해서 도 필요하다. 그리고 직업에 대한 산업의 전경은 개인의 집업에 영향을 줄 수 있기 때문에 도 중시해야 한다. [[문단]] 그 다음에 나는 그 중에서 '개인의 취향과 적성'을 가장 중요하다고 생각한다. 이유은 취미는 인간에 제일 좋은 선생님이기 때문이다. 그리고 사람은 자심의 적성한 사업이나 직업을 선택하다면 개인성취와 행복한 생활을 취득할 수 있다. 윗사람의 의경도 중요하된 자신의 마음에 들지 않은 직업을 선택하다면 후히할 수 있다. 윗사람들을 항상 안정적인 직업을 추척해서 정말 재미없다. 그리그 직업에 대한 산업의 건경은 마무리 좋고 사람의 취향을 맞지 않으면 동력도 없다. 그 동에서 이 것도 사회의 자원을 라비하는 것이다. [[문단]] 이상통해 나는 개인 취항과 적성은 다른 조건보다 더 중요하다고 생각한다.	2
65	[[문단]] 취업하는 것은 인생에 중요할 것이다. 직업을 선택할 때 중요하게 생각하는 조건은 사람마다 당향히 다르다. 보통 나중에 세 가지 조건은 중요하다고 생각한다. 첫번제 생활 위해서 월급은 필요하다. 돌번제 그 직업은 사회에 가치와 영향을 판단하는 것이다. 즉 가치관이다. 세번제 사람들은 즐거운 일이 하고 싶기 때문에 취미가 또 중요하다고 생각한다. [[문단]] 그궁에서 가장 중요하다고 생각하는 것은 가치관이다. 사람은 사회에 생활하는 인격체이란 것이다. 마찬까지 사회는 사람들을 조합하는 것이다. 그럼므로 사람의 개인 가치는 사회에만 나타날 수 있다. 직입은 그중에 중요한 방식이다. 각층각계 사회에 대해 다 중요한 열학을 있을 치더라도 사실 각 직업은 사회에 지위을 치이가 있다. 그리고 저소득층은 사람들을 주목하지 않을 것이다. 대부본 사람들은 상류증을 되는 것이 요구한다. 그래서 직업을 선택할 때 사람들은 가치관을 통해서 판단한다 예 그 직업은 평가 어떤가? 미래 팔전 방향을 좋을까? 등등 이런것 챙각을 있다. [[문단]] 그러데 저는 즐거운 적업을 하고 싶다. 여러분 어떤 생각합니까?	0
46	[[문단]] 사람마다 가지고 있는 직업관이 있다. 사람의 성격과 생활 환경에 따라서 가지고 있는 직업관이 동일하지 않다. 좋은 직업을 선택하고 싶다면 여러가지 조건을 갖추야 한다. 우선 선택한 직업에 대해 전공지식을 갖추야 한다. 직장에 처음 들어갈 때는 혼자 경기하는 것은 아니고 몇백명 몇천명 같이 경기한다. 이 전공을 배우하지 않으면 직장에 들어갈 수 있지만 미래생활은 힘들지도 모른다. 왜냐하면 남보다 이 직업에 대해 지식을 많이 부족하기 때문이다. 그다음에는 어려움이 닥치도 포기하지 않다. 쉽게 포기하는 사람은 성공할 수 없기 때문이다. 마지막으로 좋은 직업을 선택하고 싶으면 자신은 선택하는 직업한테 열정과 취미는 있어야 한다고 여긴다. 취미가 생기면 그 직업에 대해 열정도 생길 수 있고 자신의 좋아하는 일이 때문에 일을 할 때는 힘이 나다. [[문단]] 알시다시피 직업 선택의 조건이 여러 가지가 있지만 그 직업에 대해 취미가 있는 것을 가장 중요하다고 생각한다. 취미는 가장 좋은 선생님이라는 말은 있다. 취미 생기면 그 일에 대해 열정 생기뿐만 아니라 예전보다 그 일을 더 좋아질 수 있다. 자신의 좋아하는 일을 할 때는 싫은 일을 할 때보다 성공하는 가능성이 높다. 전공지식과 포기하지 않아는 정신은 중요하지만 자신은 지금 한 일에 대해 취미도 없다면 성공할 수 있는 개율이 높아지는 것은 어려운 일이다. 그래서 다른 조건보다 가장 중요하는 조건은 취미라고 여긴다.	2
