	document	label
24	[[문단]] 사람마다 직업을 선택할 때 성적에 따라 다르다. 일반적으로 사람들은 고려한 조건이 몇 가지가 있다. [[문단]] 안정적인 고수입, 삶과 관련된 조건은 사람들이 왕왕 고려해야 한 조건 중에 하나다. 그 뿐만 아니라 미래에 대해 발전 가능성이 있는 지 또 한가기 조건이다. 그 다음은 자신에 맞는 적성이 있는 조건도 선택할 때는 사고해야 하는 점이다. [[문단]] 하지만 그 중에 최우선으로 고려해야 하는 조건이 바로 적성이다. 안정적인 직장에서 평생 자기 좋아하지 않거나 잘하지 않는 일하면서 피로감이 쉽게 생길 수 있다. 그 때는 일하는 고사하고 우울증 따위의 병을 걸릴 수 있는지도 모르다. 이와 마찬가지는 아무리 미래 전망이 밝힌 발전 가능성이 큰 직업이라손 치더라도 자신이 하기 싫은 일이라면 용이하게 시련을 겪는 통에 일찍 사표를 내는지도 모르다. 그러므로 안정적건 미래 발전을 밝힌 일자리건 하는 바에야 적성이 있는 직장을 구하기 중요하다. 직장은 평생에서 다녀야 하는 것이다. 자신에 맞지 않으면 스스로와 싸우는 마당에 스트레스를 배로 받을 수 있는 면이 있으므로 직업을 선택할 때 적성이 최우선으로 고려되어야 한다. [[문단]] 직업은 자신에게는 인생 중에 중시해야 하는 선택하는 것이 과언이 아니다. 그래서 심중하게 요소를 충분히 고려한 뒤에 정하기 바람직하다.	2
86	[[문단]] 사람들은 직업을 선택할 때 고려하는 것이 다르고 중요하게 생각하는 조건도 다르다. 우선 적성에 맞는 직업을 선택해야 일에 즐겁게 물두할 수 있다. 그리고 높은 연봉을 반은 조건도 필수적이다. 물가가 하늘 높은 줄 모르고 오르는 오늘날 월급이 적기 때문에 생활해 나가기가 힘들다. 연봉이 많은 직업을 선택한다면 일이 힘들다고 해도 생활 수준이 향상시킬 수 있다. 마지막으로 업무 환경이 편안하고 시간적 여유가 있는지가 중요하다. 이러한 조건이 있어야 업무의 효율성이 높아질 수 있다. [[문단]] 이 모든 조건이 갖춘있는 직업을 선택하는 것을 좋겠지만 꼭 하나만 선택해야 한다면 적성을 가장 우선시 고려해야 할 것이다. 적성에 맞는 직업을 선택할 때 스스로의 성장 가능성도 높아진다. 자신이 즐거운 일을 한다면 남들보다 더 좋은 결과를 얻을 수 있고 업무의 효율성도 남들보다 더 높다. 어렵고 귀찮은 일을 하는 것보다 적성에 맞는 직업이 같은 시간동안 일을 해도 효율성이 더 높다. 아무리 어려운 일이더라는 즐겁고 흥미를 카지고 있다면 다 이겨낼 수 있다. [[문단]] 성공한 사람들이 대부분이 적성에 맞는 직업을 선택하여 성공을 어두는 공톰점이 있다. 반대로 적성에 맞지 않은 직업을 선택한다면 성공한 사람이 적게 편이다. 그러므로 성공하고 싶다면 적성을 우성이 고려해야 하다.	3
34	[[문단]] 사람들은 직업 선택을 중요하지 않다고 생각하 수 있다. 하지만 지금 사회에서 평생직장를 지키하기 위해서 직업을 선택할 때 매우 심중해야 한다. 제 생각에 직업을 선택할 때 중요하게 생각하는 조건은 3까지 이다. 첫째, 직업을 선택할 때 꼭 자신이 좋아하는 직업 중류를 선택하는 것이다. 왜냐하면, 아무리 환경 좋고 안점한 큰 회사가 이여도 좋아하지 않은 일에 대해 열점을 갖고 일을 해 수 없다. 둘째, 직업 선택에 대해 자신의 발전 강능성를 생각해야 한다. 한 회사를 선택할 때 발전 강능성가 큰 회사를 선택하여, 직장에 다니할 때 많은 것은 배우하 수 있고, 나중에 직장은 바꿔려고 해도 더 좋은 직장으로 옮기 수 있다. 마지막으로, 직업을 선택할 때 안점하고 직장 분위기 좋은 회사를 선택 한다. 직장 분위가 중요한다고 생각하는 이유는, 불평등한 직장를 다닐 때 공정하지 않은 태우를 받고 사람은 점점 자심감이 떨어져고, 불안해 수 있다. [[문단]] 하지만, 이 중에서 가장 중요하다고 생각하는 것은 첫분째 조건은 이다. 왜냐하면, 관심이 없으면 아무리 좋은 회사, 좋은 태우, 좋은 환경가 있어라도, 사람은 그 일에 대해 최선을 해 수 없다. 그리고 좋아하지 않은 직업을 선택하 면, 어제가 그 일에 대해 관심이 잃다. 그래서, 좋아 하는 직업을 선택하는 것은 가장 중요하 조건은 생각한다.	1
54	[[문단]] 현대 사람들이 직업에 대해 선택이 점점 넓힐 수 있다. 사람이 자신의 조건에 따라서 직업을 선택할 수 있다. 현대 사회 발전으로 인해 우리 알 수 있는 직업뿐더러 새로운 신기한 직업도 있다. 이때문에 사람이 직업을 선택할 때 조건을 가지고 있다. [[문단]] 현대 사람은 직업에 대한 중요하게 생각하는 조건 세 가지가 있다. 먼저 그 회사의 경쟁력이 중요한 생각이다. 회사는 강하면 가지고 있는 혜택과 긍정적인 면이 많는 것 같다. 회사가 시력이 있다면 개인적인 영향도 주고 있다. 다음으로 자신의 취미는 직업을 선택할 때 중요하게 생각한다. 자신의 취미라면 직업에 대해 열정이 생긴다. 일을 할 때 심심하더라도 취마로 인해 쉽게 포기할 수가 없다. 마지막으로 중요한 생각은 수익이다. 수익이 높다면 자신의 생활도 보장할 수 있다. [[문단]] 그 세 가지 중요하게 생각하는 조건에 중에서 가장 중요한 조건은 취미라고 한다. 취미로 인해 직업 중에는 심심하게 느낄 수 없고 힘을 줄 수 있다. 너무 쉽게 포기도 없고 꼭 완벽한 일이 완성된다. 스트레스를 많이 받는 현대 사람들이 스스로 안 좋아한 일이 많이 하면 스트레스를 심하게 입는다. [[문단]] 그러므로 자신의 생활과 자신의 좋은 심리 상태를 가지고 싶으려면 자신의 취미로 인해 직업을 선택하면 다름보다는 더 중요하게 생각하는 조건이다.	1
4	[[문단]] 사람 마다 직업을 선택할 때 먼저 떠울리는 조건이 다 다르다. 네가 생각하는 그 세 가지 중요한 조건이 있다. 첫 번째 연봉이다. 두 번째는 회사과 집에 거리다. 세 번째는 회사복지였다. [[문단]] 위에 열거된 세 가지 조건중에서 연봉는 제일 중요하다고 생각한다. 사람은 어린 시절의 공부를 하기위해 세 수 없는 돈이 투자했다. 그렇게 피땀을 흘려서 공부한 원인을바로 그 좋은 직업을 찾을 수 있는 것이다. 대충대충 맘은대로 직업을 선택하고 후회 할 수도 있다. 연봉가 낮은면 자기생활 하기도 힘들고 가족 살기도 힘들다. [[문단]] 현제 사화에서 모든 일이 다 돈을 필요한다. 병이 생기면 병원에 가서 최소 10만원을 내야 한다. 친구과 가족이 같지 나가서 회식을 하면 돈이 엄청많이 써아한다. 그리고 지금 월세방, 전세방 정말 비싸다 연봉이 낮은 편이면 살아가기 힘들 뿐더러 결코 돈을 바람과 함께 사리질 수 있다. [[문단]] 그래서 나중에 인생을 행복하게 살 수 있기위해 직업 선택 할 때 먼저 연봉은 생각해야 한다. [[문단]] 연봉 뿐만 아니라 직업 선택의 다른 조건이 도 많다. 집이 원래 형평이 좋으면 직업이 지기 좋아하는 일이 선택할 수 있다. 나중에 후희하지 안도록 잘 생각해야 한다. 그 것이 우리 사람으로서 해야 할 일인다.	2
25	[[문단]] 직업은 결혼과 같이 한 사람의 인생에서 제일 중요한 것이다. 결혼은 마음의 행복을 주고 직업은 물걱으로 행복을 준다. 그리하여 직업의 선택은 아주 중요한 것이다. [[문단]] 직업을 선택할 때 중요하게 생각하는 조건은 3가지다. 첫번째, 자신의 취미와 알맞은 것인가. 사람들은 자기가 좋아하는 일을 쉽게 포기하거나 실증을 내지 않는다. 두번째는 수입이다. 자신이 하는 일 만큼 그 가치를 이루지 못하면 그 집억에 대해 만족감을 느끼지 못한다. 마지막으로 중요하게 생각하는 조건은 사람들의 평가이다. 아무리 좋고 월급이 높은 직업이라도 사람들의 인정을 받지 믓하거나 사람들에 대해 필요성이 없는 직업은 사회에서 요구하지 않는다. [[문단]] 하지만 3가지 조건 중에서 가장 중요하다고 생각하는 것은 바로 첫번째 조건이다. 왜냐하면 사람이란 누구나 좋아하는 일이 있고 싫어하는 일이 있기 때문이다. 만약에 자신의 직업과 취향이 맞다면 그 직업에 재미가 들고 지루함을 느끼지 못한다. 사람들은 자신이 좋아하는 일을 하면 시간이 지나가는 줄도 모르도록 일을 열심히 하고 행복하게 일을 할수있다. 또한 한 사람이 좋아하는 일은 그의 특기 일수도 있다. 그리하여 취미로 택한 직업은 그 사람의 장점을 최대한 표현할 수도 있기 때문이다.	3
71	[[문단]] 사람 마다 생각하는 방식이 다르고 가치관도 다르기 때문에 직업 선택의 조건도 사람나름이라고 생각한다. 개인의 적성과 취향과 잘 맞는 직업, 안전적인 직업 그리고 경제적으로 좋은 적업이 중요하게 생각하는 세 조건이다. [[문단]] 그렇다면, 그 중에서 가장 중요하다고 생각하는 조건이 무엇일까? 역시 예술인으로서 적성이나 취향과 잘 맞는 직업이 가장 중요한다. 자신이 사랑하는 일을 할 때 만족감을 느끼면서 행복할 수 있기 때문이다. 안전적인 삶을 위해서나 경제적인 이유 때문에 어떤 직업을 선택해서는 안 된다. 살면서 점차 자신의 자리가 없는 느낌이 들거나 자신이 무익한 사람이라고 생각하게 될 수 있기 때문이다. 또한,열심히 일하네 고생하네 해도 만족감이 느낄 수 없어서 결국에는 헛수고 될 수 밖에 없다. 인간은 인간답게 살아야 한다. 로봇답게 살면는 안 된다. 자신과 잘 맞는 직업, 나만의 직업이 무엇인지,또 내가 징말 어떻게 살고 싶은지 자신한테 물어봐야 한다. 물런 자신과 잘 맞는 직업을 찾기 쉽지 않지만 직업이야 말로 우리의 인생에 아주 중요한 역할을 한다. 따라서 직업은 무턱대고 선택해서는 안 된다고 생각한다. 자신이 어떤 사람인지 어떤 것을 좋아하는지 잘 살펴보고 자신의 적성이나 취항과 잘 맞는 직업을 선택해야 한다. 후회없이 사는것이야 말로 행복의 열쇠이라고 생각한다.	3
30	"[[문단]] 직업이야말로 우리 인생중에 가장 중요하는 일이다. 그래서 직업의 선택도 아주 중요하다. 그러면 ""직업을 선택할 때 중요하게 생각하는 조건은 무엇입니까?""라고 물어면 대답히 제일 많는 것이 월급, 자신의 적성 그리고 휴가. [[문단]] 그 중에서 가장 중요하다고 생각하는 것은 월급이다. 왜냐하면 월급이 아무직업에도 제일 기초하는 조건이다. 자기가 원하는 월급을 받으면 이돈 이용해서 자기 진짜 좋아하는 일도 할 수 있고 직업에 대해 욕심도 생기고 더 열심히 일하도 할 수 있다. 옛낫 이런말도 있다. 좋아하는것 취미로 잘하는것 배우로 돈 벌는것 직업이로 선택하면 인생이 행복하다. 자신의 진짠 좋아하는 것 그냐 취미로 계속 좋아하고 축구하고 마냐게 직업으로 선택하면 흥미롭게 즐기는 것 좀 어렵다. 그래서 월급이 생각해서 선택하는 직업을 하면 돈 벌은 동시에 취미생활도 유지할 수 있다. 그리고 이 고물값의 사회에서 돈 아주 중요하다. 좋은 월급이 가지면 자기뿐만 아니라 다른 사람들도 도와줄 수 있다. 예를 들면 월급이 넉넉하는 사람들이 자신의 생활을 보장하는 동시에 엿유돈도 있고 이 엿유돈을 이용해서 다른 가난한 사람이 도움이 주면 다른 사람들의 상활도 좋아질 수 있고 자신의 사회적이 가치도 늘일 수 있다. 월급이 너무 적으면 아무리 좋아하는 일도 형실에서 어려움이 정말 많다. 그래서 사회적인 층면에도 개인적인 층면에도 월급이 우선선택 하는 것이 아주 중요하는 조건이다."	2
65	[[문단]] 취업하는 것은 인생에 중요할 것이다. 직업을 선택할 때 중요하게 생각하는 조건은 사람마다 당향히 다르다. 보통 나중에 세 가지 조건은 중요하다고 생각한다. 첫번제 생활 위해서 월급은 필요하다. 돌번제 그 직업은 사회에 가치와 영향을 판단하는 것이다. 즉 가치관이다. 세번제 사람들은 즐거운 일이 하고 싶기 때문에 취미가 또 중요하다고 생각한다. [[문단]] 그궁에서 가장 중요하다고 생각하는 것은 가치관이다. 사람은 사회에 생활하는 인격체이란 것이다. 마찬까지 사회는 사람들을 조합하는 것이다. 그럼므로 사람의 개인 가치는 사회에만 나타날 수 있다. 직입은 그중에 중요한 방식이다. 각층각계 사회에 대해 다 중요한 열학을 있을 치더라도 사실 각 직업은 사회에 지위을 치이가 있다. 그리고 저소득층은 사람들을 주목하지 않을 것이다. 대부본 사람들은 상류증을 되는 것이 요구한다. 그래서 직업을 선택할 때 사람들은 가치관을 통해서 판단한다 예 그 직업은 평가 어떤가? 미래 팔전 방향을 좋을까? 등등 이런것 챙각을 있다. [[문단]] 그러데 저는 즐거운 적업을 하고 싶다. 여러분 어떤 생각합니까?	0
97	[[문단]] 사람마다 가치관이 다르기 때문에 직업을 선택할 때 중요시하는 조건도 다르다. 그러나 직업을 선택할 때 자기의 적성이나 취향을 고려한다. 그리고 이 직업이 향후 발전의 가능성이 있냐고 고려한다. 마지막으로 사회적인 인정을 고려해야 한다. 왜냐하면 이 직업은 사회적의 인정하지 않으면 일을 할 때 힘들 것 같다. [[문단]] 적성은 다른 조건보다 중요하는 이유는 먼저 즐겁게 할 수 있다고 생각하다. 현대 사회에서 많이 직장인들은 스트레스를 받아서 우울증을 걸린 상황이 많다. 반면에 즐겁고 하고 싶은 일을 하면 스트레스를 받으면서도 쉽게 해결할 수 있을 것 같다. 그리고 잘 맞은 직업을 선택하면 효률도 높아질 수 있다. 회사에서 업무가 빨리 완성한 사람은 열심히 할 뿐만 아니라 즐겁게 일을 했기 때문이다. 자신의 좋아하는 일을 할 때 자신감이 항상 가지고 있다고 생각하다. 마지막으로 잘 맞은 직업을 선택하면 앞으로 발전의 가능성이 다른 직업보다 많다. 자신의 좋아하는 분야에서 더 알고 싶고 다른 일보다 더 고심해서 좋은 결과도 받고 자심감이나 책임감이 높아질 수 있다. [[문단]] 우리 삶 속에서 치지하는 것 중 하나가 직업이니만큼 그 선택에 있어 신중을 기해야 할 것이다. 따라서 명확을 기준을 가지고 자신의 진정으로 원하는 직업을 선택해야 한다.	2
59	[[문단]] 직업을 선택할 때 여러가지의 조건하고 방면을 생각해야 한다. 내가 직업을 선택할 때 중요하게 생각하는 조건은 취미와 잘 하는 분야 그리고 취업 전망이다. [[문단]] 그 세가지 중에서 가장 중요하다고 생각하는 것은 취미이다. 왜냐하면 일을 할 때 취미를 가지고 있으면 열정과 결심이 더욱 높은다. 좋아하는 일을 하면 스트레스도 없고 기분이도 좋고 자신에 대해 좋은 일이다. 또한 취미는 직업으로 선택한다면 그 직업에 대해 관심이 더 많아서 좋은 성과를 얻을 수 있을 것이다. 그리고 회사에서 등료들과 좋아하는 일은 다 비슷하면 서로 의견을 주고 나서 새로운 아이디어와 결과를 나올 것 같다. 미국은 2000면 과학자은 대상으로 설문 조사를 했는데 그 조사 결과에 따르면 과학자들은 다 개인적으로 일을 할 때 강한 열정이 있고 명리를 때지지 많고 지신의 취미가 있는 일을 해서 위대한 결과를 받았다. 그들의 성과와 그들의 취미가 밀절적 관계가 있다고 이야기이다. [[문단]] 취미는 일을 잘 하는 추진력이다. 그런데 취미만 있으면 부족해서 꾸준히 노력도 필요하다. 그리고 직업을 선택할 때 먼저 좋아하는 분야를 결정하고 나서 열심히 일을 할뿐만 아니라 높은 결심도 가지고 있어야 한다. 이와 같은 직장에서 꼭 좋은 결과를 받을 수 있다.	1
82	[[문단]] 사람들이 직업을 선택할 때 항상 그 직접을 사화에서 잘 맞는지 조건을 무엇는지 굼궁합니다. 내생각은 세 가지 있습니다. [[문단]] 첫째 이직업을 자신에 잘 하는지 생각해야 합니다. 자기에 잘 할 수 있는 일이 시작하면 모조건 일할때 자신도 있도 잘 할 수 있습니다. 둘째 이 직업 사회에서 경제력이 있을까? 생각해야합니다. 만약에 이직업을 사회에서 경제력은 떠러지면 이직업을 선택할 수 없습니다. 마직막으로 자기는 좋아하는 직업을 선택해야합니다. 자기는 좋아하는 일이 선택하면 일이 시작할때 연정도있고 잘 할수 있다는 생각합니다. [[문단]] 이중에 자기가 제일 좋아하는 일이 선택하면 중요한다는 조건이 생각합니다. 만약에 자신에 직업을 안 좋아다면 일이 할때 스트레스가 받고 해결방밥 못찾았수도 있기 때문이다. 내 생각에는 직업은 사람들이 생활중에 제일 중요한 부분입니다. 직접을 잘 못 선택하면 크 영향을 될수 있습니다. 그래서 자기에 제일 좋아하는 일이 선택하면 제일 종요합니다.	0
50	[[문단]] 사람마다 직업 선택의 조건도 다르기 마련이다. 무엇보다도 작성, 경제력, 발전 가능성이 제일 중요한다고 생각한다. 작성은 어떤 일이 자기에게 맞는가에 기준이라고 할 수 있다. 경제력은 어떤 일을 할 때 얼마나 벌 수 있는 것이다. 발전가능성은 어떤 일을 하면 얼마나 유지할 수 있는 것이다. 이 3가지 조건이 제일 중요하다고 생각하는 원인은 다음과 같다. [[문단]] 작성이 없으면 아무리 좋은 직업이라도 하기가 힘들어지고 오래 유지할 수 없는 것이다. 경제력이 없으면 아무리 자기가 좋아하는 직업이라도 결국 형편을 가난해지고 이직하기 마련이다. 앞서는 2가지원인보다 더 중요한 것은 발전가능성이라고 여긴다. 왜냐하면 아무리 작성을 맞고 돈을 많이 벌 수 있는 직업이라고 하더라도 발전가능성이 없다면 조만간 백수가 될 것이다. 발전가능성이 없으면 이 일을 하느니 차라리 다른 직장으로 옮기는 것이 낫다. 작성을 기차의 운전사라고 비유하면 경제력을 기차라고 비유할 수 있다. 발전가능성을 기차를 운전하는 원동력이라고 할 만큼 중요하다. 직업을 선택할 때 이 3가지조건을 다 고려하기는 하는데 발전가능성을 무엇보다도 우선시해야 한다고 생각한다. [[문단]] 직업은 사회 구성원인 우리에게 꼭 필요한 것이다. 직업이 없으면 우리는 이 사회에서 살 수 없을 만큼 중요하니까 직업을 선택할 때 잘 고려해야 한다.	3
27	[[문단]] 사람마다 직업을 선택할 때 고려하는 조건이 다르다. 제가 직업을 선택할 때 중요시하는 조건이 세 가지가 있다. 먼저 개인의 취향과 가치관은 중요한 조건 중에 하나이다. 그밖에 그 직업의 향후 발전가능성도 고려해야 한다. 마지막으로 직업을 선택한 후에 사회적인 평판도 생각해야 한다. 이 세가지는 사람들이 직업을 선택할 때 필요한 조건이다. [[문단]] 그 중에서 가장 중요하다고 생각하는 것은 개인의 취항과 가치관이 관련된 조건이다. 직업의 발전가능성를 좋으면 나중에 경제적으로 만족감을 가질 수 있다. 그리고 사회적인 평판을 좋은 직업을 선택하면 사회 지위도 높을 뿐더러 개인 평가까지 좋은 것 같다. 하지만 경제적이나 사회적인 만족감이 있다손 치더라도 개인의 취향에 맞지 않은 직업을 선택하면 계속 유지하는 마음이 생길 수 없다. 개인의 취향에 따라서 선택하는 직업을 할 때 자기 원하는 것을 때문에 시련과 고민이 생겨도 힘을 쓰며 해결 방법을 찾을 수 있다. 일을 할 때도 열심히 완성한다. 개인의 취향은 내부적인 생각이기 때문에 직업의 발전가능성과 사회적인 평판 등 외부적인 측면보다 더 중요하다는 생각한다. [[문단]] 사람들이 직업을 선택할 때 자신이 중요시하는 조건은 잘 생각한 후에 신중헤가 결정해야 한다. 개인의 마음에 따라서 자기과 잘 어올리는 직업을 선택하면 평생도 행복할 수 있겠다.	3
36	[[문단]] 사람마다 가치관이 다르고 처한 입장이 다르기 따문에 직업 선택시 중요시하는 조건도 다르다. 저는 직업을 선택할 때 세 가지 중요한 조건을 고려하겠다. 첫째는 좋아하는 직업을 선택해야 한다고 생각합니다. 다음은 전공에 맞은지 생각해서 선택하는 직업이 제일 적당한 직업이다. 그리고 저한테 좋은 영향을 주는 직업, 다시 말하면, 제가 향상시키고 제 삶, 미래 그리고 경제상황에대해 도와줄 수 있는 직업 선택하고 싶다고 한다. [[문단]] 이 모든 조건을 다 고려해 직업을 선택하는 것이 좋겠지만, 가장 중요한 조건 한가지만을 골라야 하다면 아무래도 좋아하는 직업을 가장 우선시 해야 할 것이다. 왜냐하면 아무리 전공에 맞은지, 제가 향상시킨 직업이라도 좋아하지 않는다면 끊이없이 노력한 일하는 원동력이 없을 수 것 같다. 반면은 좋아하는 일을 하다면 아무 어려움을 만나다고 해도 나약하지 않게 극복하고 이길 수 있다고 생각한다. 그러면 다른 조건을 고려하고 자신에게 죄 적합한 직업을 선택하는 다면 직장와 생할에서 즐기며 살 수 있을 것이다. [[문단]] 우리에 삶 속에서 가장 중요한 부분을 차지하는 것 중 하나가 직업이니만큼 그 선택에 있어 신중을 기해야 할 것입니다. 따라서 명확한 기준을 가지고 자신이 진정으로 원하는 직업을 선택해야 한다.	2
13	[[문단]] 직업을 선택할 때 중요한 조건이 사람마다 생각도 다르고 천한 입장에도 다를 수 있다. 그래서 나가 생각하는 중요한 조건이 세 가지가 있다. [[문단]] 첫째는 사람이 인생관에 따라서 자기가 중요시한 것이도 다를 수 있다. 그래서 적성이 가장 중요하다고 생각하다. 왜냐하면 적성이 맞는 직업을 일하면서 외부의 반대하는 것이나 사회에서 이해할 수 없는 상광도 발생할 수 있다. 그때 자기가 정성이 맞는 직업 때문에 즐겁게 계속 일할 수 있다. [[문단]] 둘째는 가치관이다. 사람이 가치관에 따라서 중시하는 것이도 다를 수 있다. 예를 들면 어떤 시람이 돈이 부촉하면 굼적건 보상이 중요하다고 생각한다. 반면에 그 사람이 이미 돈이 충분히 있으면 더 정신적으로 중요하다고 생각한다. [[문단]] 셋째는 영향력 발휘하는 것도 중요하다고 생각한다. 어떤 일을 하면서 자기의 노력이 잘 발휘하는 것도 중요하다. 이렇게 하면 사람은 더 흥륭한 사람이 될 수 있다고 생각한다. [[문단]] 이상 세가지 중에서 가장 중요하게 생각하는 조건이 정성이다. [[문단]] 우리가 일상생활중에서 직업은 많이 차니하는 것중 하 가기이다. 그래서 직업은 사람의 적성 맞는지 안 맞는지 매우 중요하다. 그래서 직업을 신중하게 선택해야 한다.	1
49	[[문단]] 현대 사람들의 고민하는 문제 중에 하나는 어떤 직업을 선택하는 것이다. 직업이란 한 사람이 교육을 잘 마치고 사회에 들어갈 때 할 일을 말한다. 왜 자기 할 일을 잘 선택하냐면 직업에 대한 삶은 가장 길기 때문이다. [[문단]] 우리가 직업을 선택할 때 고려해야 하는 조건도 있다. 첫째는 직업을 선택할 때 자기 취미와 호감이다. 둘째는 그 직업의 미래 발전성은 어떤 건지도 고려해야 한다. 마지막으로 그 직업에 대해 사회 평가가 어떤지 잘 알아봐야 한다. 세 조건 중에 가장 중요하다고 생각하는 것은 바로 자기 취미와 호감이다. 왜냐하면 직업을 선택한 후에 자기 선호하는 일을 즐겁게 할 수 있기 때문이다. 일을 할 때 그냥 하니 차라리 안 하는 것이 좋다. 이와 반면에 즐겁게 하면 더 좋은 효과가 있다고 생각한다. 자기 삶의 대부분 시간은 직업과 달려 있기 때문에 잘 고민해야 한다. 다음으로 그 직업의 발전성도 선택할 때 신중하게 생각한다. 따라서 그 직업에 대한 사회적 평가도 중요하다. 이 사회에서 다양한 직업이 있기 때문에 자기 선택할 직업은 대중 사람들에 마음 속에 뉘 안에 어떤 것인지도 잘 알아야 한다. [[문단]] 직업을 선택할 때 세 가지 조건을 잘 고려해보고 마음에 들고 후회하지 않은 것도 중요하다고 생각한다.	2
32	[[문단]] 우리 생활중에 가장 중요한 일은 직업의 선택이라는 말이 과언아니다. 그래서 직업을 선택할 때 정신을 기해야 한다고 생각한다. [[문단]] 직업을 선택할 때 무엇을 중요하게 생각해야 할까? 세 가지가 있다. 먼저 자신에게 적성 여부를 고려해야한다. 어떤 일을 가장 좋아한지 알아야해서 직업을 잘 선택할 수 있다. 왜냐하면 자신과 적성한 일을 할 때 휼률적으로 할 수 있으며 무슨 어려운 일을 생기더라도 쉽게 해결할 수 있다고 생각한다. 둘째 직업의 발전 가능성과 사회성 평판도 종요하다. 직업의 발전 가능성을 떨어지면 우리에게 장기적으로 일을 할 수 없다. 사회성 평판이 높은 직업을 선택하면 자신에게 만족도도 높아질 것이다. 마지막으로 경제적인 원인도 종요한다. 예를 들면 우리는 자신에게 취미가 있는 직업을 선택하는데 그 직업을 돈을 벌기 힘든 편이라면 장기적으로 일을 할 수 없고 만족도까지 줄릴 수 있다고 본다. [[문단]] 이와 같이 그 중에서 가장 중요하다고 생각하는 것은 자신에게 적성 여부이다. 다른 원인을 고려하기 전에 이 직업을 자신에게 좋아하는지 안 좋아하는지 생각해야 한다. 이 원인을 바탕으로 존재한다. 그래서 그것이 왜 다른 조건보다 더 중요한다고 생각한다. 직업 선택은 어려운 일이 아닐 수 없는 만큼 다들 더욱 신중하게 결정해야 한다.	2
28	[[문단]] 내가 생각하는 직업을 선택할 때 중요한 조건이 3가지가 있다. 먼저 우리는 열심히 일하기 위해서 당연히 돈이다. 또한 우리는 회사에서 일할 때 분위기가 좋으면 우리의 일에게 희망을 높아질 수 있을 것 같다. 마지막으로 사람의 도덕성이 중요하다고 생각한다. 만약에 도덕성이 없으면 회사 직원은 서로 믿지 않기 바람에 나중에 같이 일하는 것이 힘들다고 느낀다. [[문단]] 직업을 선택할 때 여러 가지 조건이 있지만 나는 다른 것보다 도덕성이 제일 중요하다고 생각한다. 왜냐하면 우리는 직장에서 일하는 것일 뿐만 아니라 일상생활에서도 도덕성이 없다면 이 세상에서 살면 힘들것이다. 또한 회사에서 일할 때는 혼자만 근무하는 것아니라 팀으로 같이 일하는 것이기 때문에 한 명만 단결하지 안하면 프로그램을 만들기가 좀 불편하다고 생각한다. 마지막으로 직원의 도덕성이 필요할 뿐더러 사장의 도덕성도 필요하다. 우리 매일 열심히 근무하지만 사장은 우리한테 월급을 계속 안 보내면 이 회사의 명성이 점점 나빠질 수 있고 직원들도 거기에서 일하기가 싫다고 생각한다. [[문단]] 그러므로 직업을 선택할 때 월급이 얼마나 많더라도 그 직업의 도덕성이 없으면 선택하지 말는 것이 좋다. 왜냐하면 직업은 우리 평생시간에 큰 부분을 차지하기 때문이다. 이렇게 조건에 따라서 좋은 직업을 선택할 수 있을 것이다.	2
70	[[문단]] 직업을 선택할 때 중요한 조건은 여러가지 있다. 그중에는 가장 중요하게 생각하는 조건은 세 가지가 있다. 우선 직업을 선택할 때는 제일 중요한 조건은 바로 적성이다. 좋아하는 일을 하면 즐겁게 할 수 있기 때문이다. 직업의 사회 가치과 평가도 중요하다고 생각한다. 직업을 선택할 때는 사회에 가치가 있는 직업을 선택해야 한다. 이런 직업을 통해 개인적인 경험도 쌓일 수 있고 앞으로 사회적 인정을 받을 수 있어서 보람을 느낄 수 있다고 생각한다. 또 한가지 중요하게 생각하는 조건이 바로 월급이다. 적성에 맞고 사회적 인정을 받은 직업이라도 이 세상은 돈이 없으면 못 산다. 생계에 관한 것은 중요하다고 생각한다. [[문단]] 그런데 이 세 가지 조건중에 적성이 제일 중요하다고 생각한다. 자신에 맞는 일을 하면 보람도 느낄 수 있고 일할 때도 지루하지 않다고 생각한다. 어느 직업을 선택한다면 오래동안 해야 된 일이니까 적성에 맞으면 오래할 수 있다고 생각한다. 자기 좋아하는 일을 할 때 행복감을 느낄 수 있고 열정 있게 근무할 수 있기 때문에 직업을 선택할 때 여러가지 조건중은 적성이 제일 중요하다고 생각한다. 여러분들도 직업을 선택할 때 여러가지 생각을 있어도 적성에 맞는 직업을 선택하는게 더 낫을지 않을까 싶다.	2
